id	output
[84532,"0x1e97eccb3c0bab7eb6c3b86fc2a618ed63c9556b"]	{"name": "a", "symbol": "a", "decimals": 18}
[84532,"0xee963138d2dd7785152a3551133d90cf58064b47"]	{"name": "a", "symbol": "a", "decimals": 18}
[84532,"0x2e7145035041d20f7394ebc2333a2951068d57ce"]	{"name": "xx2", "symbol": "xx2", "decimals": 18}
[84532,"0xbddafec9fe517f60f9b26724cf43c8b9dfd6aa3c"]	{"name": "xx2", "symbol": "xx2", "decimals": 18}
[84532,"0x5ce9b24b5b554b5b99113297962dbed9f69972cf"]	{"name": "xx5", "symbol": "xx5", "decimals": 18}
[84532,"0x1a849315676c9515b434e4d5375f45203a2250fd"]	{"name": "xx44", "symbol": "xx44", "decimals": 18}
[84532,"0xb85a22787813b7b5a3aede171b901265f833affa"]	{"name": "xx333", "symbol": "xx333", "decimals": 18}
[84532,"0x356b1342867cb65e74d7a952f1cf6af164a1c910"]	{"name": "aaa11", "symbol": "aaa11", "decimals": 18}
[84532,"0x5e5073ada5f3a811ffbd360ec3e00b6cb1563c58"]	{"name": "toy", "symbol": "toy", "decimals": 18}
[84532,"0xe05967bf98647c027bc1706fbd9040f8140a4a79"]	{"name": "oke", "symbol": "oke", "decimals": 18}
[84532,"0x470e14f6179d2217e17cb3dab2d2f845a61850c7"]	{"name": "bjrot", "symbol": "bjrot", "decimals": 18}
[84532,"0xc8acaca4deea74f600251fd959258acf1ae33e90"]	{"name": "vestu", "symbol": "vestu", "decimals": 18}
[84532,"0x96c6b231d5f08aece18ba830efdb47f8c06b7a72"]	{"name": "uni", "symbol": "uni", "decimals": 18}
[84532,"0xa5fa1551c4c98c502a21c71ba3a5501e2a52ee2d"]	{"name": "vest ya", "symbol": "vest ya", "decimals": 18}
[84532,"0x8795c9663b0f08301afc7ae12a8ee19bb6aca3ef"]	{"name": "ves", "symbol": "ves", "decimals": 18}
[84532,"0x43edfb17b148a8aa688ab7c2d9722dd7b3ca622f"]	{"name": "vessu2", "symbol": "vessu2", "decimals": 18}
[84532,"0x5249ebf87f51e73174775c372b07c5fde65f1539"]	{"name": "cok", "symbol": "cok", "decimals": 18}
[84532,"0x203d84eac9d862f8e3915093628d386d6796143e"]	{"name": "zz6", "symbol": "zz6", "decimals": 18}
[84532,"0x0d819db34f14ba031f7925518b19eb6c17f5afd3"]	{"name": "zz7", "symbol": "zz7", "decimals": 18}
[84532,"0x1ea3cdc1b5845204e8476f8685b92cf24e22ed23"]	{"name": "zz11", "symbol": "zz11", "decimals": 18}
[84532,"0xff32237663124469e8aa44121974c95312df4d5a"]	{"name": "3000nibos", "symbol": "3000nibos", "decimals": 18}
[84532,"0x68a8f3123423335dfc582b91ea2acd1c2e1bfec5"]	{"name": "cco", "symbol": "cco", "decimals": 18}
[84532,"0x26d4b549538eac83003f7f00c7e2cc3093205206"]	{"name": "kjasd", "symbol": "kajsd", "decimals": 18}
