id	output
[11155111,"0xfFf9976782d46CC05630D1f6eBAb18b2324d6B14"]	{"name": "Wrapped Ether", "symbol": "WETH", "decimals": 18}
[11155111,"0xDB97F184939f60eae5768f1cbd2E678835420d79"]	{"name": "TokenOps", "symbol": "TKOPS", "decimals": 18}
[11155111,"0x2f972Eb2c166ca09642a7d6f9374f7C10d8BaEfE"]	{"name": "Padre", "symbol": "PADRE", "decimals": 18}
[11155111,"0xa0194c01b45bA58482DC70446CB41Af62dd21a47"]	{"name": "pUSDT-pool.com", "symbol": "PUSDT", "decimals": 18}
[11155111,"0xA2D7a1bFA23692d315D5d38F7987b6AdD72fb05c"]	{"name": "davinci_test2", "symbol": "davinci_test2", "decimals": 18}
[11155111,"0xB6c86903D21D7934246deF2295C83E82494ac90a"]	{"name": "Arcana Test", "symbol": "XART", "decimals": 18}
[11155111,"0x53F29adAe12C37854A0290c5bd9309e3B81CE188"]	{"name": "AndyBP", "symbol": "KRYP32", "decimals": 18}
[11155111,"0x0433FBBdfAd5252fA26C8473f74a7A7E9Fc9C128"]	{"name": "Early Token", "symbol": "Early", "decimals": 18}
[11155111,"0x779877A7B0D9E8603169DdbD7836e478b4624789"]	{"name": "ChainLink Token", "symbol": "LINK", "decimals": 18}
[11155111,"0xa750405FC7a12d5F489e355ca8A440c444ACF8DE"]	{"name": "STADX", "symbol": "STADX", "decimals": 18}
[11155111,"0xFF34B3d4Aee8ddCd6F9AFFFB6Fe49bD371b8a357"]	{"name": "DAI", "symbol": "DAI", "decimals": 18}
[11155111,"0xFAaD64a84f686Df74A00D4A30D91b2f0Acf58dA1"]	{"name": "TestKoinName", "symbol": "TKS", "decimals": 9}
[11155111,"0xB5CACad778b963C4b973Eb82A48a3911e5c745cc"]	{"name": "Omni Network", "symbol": "OMNI", "decimals": 18}
[11155111,"0xdfAe10143B3010a675Da85C26AcDE63F240a92ED"]	{"name": "Avarik Token", "symbol": "AVRK", "decimals": 18}
[11155111,"0x757dE28c009f26665c9116DDe021de4A1Ab5D2c9"]	{"name": "BPS Staking Token", "symbol": "BPST", "decimals": 18}
[11155111,"0x1857451fd0724cbA9191D2a8A947A0755076B373"]	{"name": "SCAPE Token", "symbol": "SCAPE", "decimals": 18}
[11155111,"0xda9d4f9b69ac6C22e444eD9aF0CfC043b7a7f53f"]	{"name": "USDC", "symbol": "USDC", "decimals": 6}
[11155111,"0x4D5FAAA35aDc7BCB38B9543eD2fB266a2B31A050"]	{"name": "NeriKutta", "symbol": "NKT", "decimals": 18}
[11155111,"0x94bE68902D64eBdc9647CA4F0658617aD697124F"]	{"name": "Rupesh", "symbol": "RUPA", "decimals": 18}
[11155111,"0x5CF3A8102f9b047B9A1cCFd2079dC97b683a8FA3"]	{"name": "wellwell", "symbol": "WW", "decimals": 18}
[11155111,"0xEe96E3d138F8536520A7f788aFe43568a9F7713e"]	{"name": "Test Token", "symbol": "TEST", "decimals": 18}
